instrument,datetime,score,label
SH601186,2020-06-17,0.016496394,-0.017142892
SH601198,2020-06-17,-0.016388852,0.047920346
SH601211,2020-06-17,0.010090422,0.057979107
SH601212,2020-06-17,-0.18640351,-0.0076628327
SH601216,2020-06-17,-0.19518264,0.0040872097
SH601225,2020-06-17,0.14215897,0.0012034178
SH601229,2020-06-17,0.20430087,-0.006989777
SH601236,2020-06-17,-0.2229565,-0.017797053
SH601238,2020-06-17,0.025852036,-0.0006557107
SH601288,2020-06-17,0.25510442,0.0057252645
SH601298,2020-06-17,-0.0007066615,-0.013179541
SH601318,2020-06-17,0.08471191,-0.015518963
SH601319,2020-06-17,0.022602301,0.030063272
SH601328,2020-06-17,0.043861594,0.0021231174
SH601336,2020-06-17,0.1308845,-0.008677721
SH601360,2020-06-17,-0.106953144,0.010279417
SH601377,2020-06-17,-0.00137778,0.06381428
SH601390,2020-06-17,0.17171375,-0.0133779645
SH601398,2020-06-17,0.30099368,0.005423069
SH601555,2020-06-17,-0.0029831417,0.034663796
SH601577,2020-06-17,0.1910968,-0.0012239814
SH601600,2020-06-17,0.18205026,-0.020833373
SH601601,2020-06-17,-0.08158974,-0.009732366
SH601607,2020-06-17,-0.17064257,0.0
SH601618,2020-06-17,0.20639433,-0.0069444776
SH601628,2020-06-17,-0.003090132,0.022870898
SH601633,2020-06-17,-0.1988167,0.0010179281
SH601668,2020-06-17,0.014896136,-0.0118919015
SH601669,2020-06-17,0.12132497,-0.009456217
SH601688,2020-06-17,0.13729177,0.065642476
SH601698,2020-06-17,-0.11352651,-0.007786393
SH601727,2020-06-17,-0.24928276,0.02154398
SH601766,2020-06-17,0.12694353,-0.008784711
SH601788,2020-06-17,0.08996229,0.33908474
SH601800,2020-06-17,-0.029067416,-0.018537581
SH601808,2020-06-17,-0.042362507,-0.009026349
SH601818,2020-06-17,0.15516901,0.013059735
SH601828,2020-06-17,0.012322318,-0.03086418
SH601838,2020-06-17,0.41879025,0.0071173906
SH601857,2020-06-17,0.051479276,-0.006956458
SH601877,2020-06-17,-0.020184238,0.06303084
SH601878,2020-06-17,-0.076318264,0.03781092
SH601881,2020-06-17,-0.1405695,0.18029547
SH601888,2020-06-17,0.041459035,-0.013815045
SH601898,2020-06-17,0.16401564,-0.019565225
SH601899,2020-06-17,-0.10392003,0.0544554
SH601901,2020-06-17,-0.064313516,0.02920723
SH601919,2020-06-17,-0.002351988,-0.021798372
SH601933,2020-06-17,0.059458118,0.013984323
SH601939,2020-06-17,0.19704008,0.0063005686
SH601985,2020-06-17,0.1400317,-0.004514694
SH601988,2020-06-17,0.13172959,0.0
SH601989,2020-06-17,0.14314844,-0.011695921
SH601992,2020-06-17,-0.0585821,-0.013235331
SH601997,2020-06-17,0.29850566,-0.0008841753
SH601998,2020-06-17,0.088645175,0.0013440847
SH603019,2020-06-17,-0.27193347,0.0030574799
SH603156,2020-06-17,-0.01951323,-0.01994592
SH603160,2020-06-17,0.01933695,0.11345327
SH603259,2020-06-17,0.07683861,0.1319685
SH603260,2020-06-17,-0.06349261,0.027850747
SH603288,2020-06-17,-0.20786305,0.06146705
SH603501,2020-06-17,-0.08209105,0.1303519
SH603799,2020-06-17,-0.35801098,-0.004638076
SH603833,2020-06-17,0.23065619,0.03057766
SH603899,2020-06-17,-0.046584006,0.021685839
SH603986,2020-06-17,-0.16262724,0.10283387
SH603993,2020-06-17,-0.27316135,-0.021259904
SZ000001,2020-06-17,0.0040856414,0.0031334162
SZ000002,2020-06-17,-0.1946875,0.01969862
SZ000063,2020-06-17,-0.16831894,-0.06299788
SZ000069,2020-06-17,-0.05447929,0.020007133
SZ000100,2020-06-17,-0.2916837,0.0015448332
SZ000157,2020-06-17,0.0013891868,-0.024955511
SZ000166,2020-06-17,0.23165818,0.086206794
SZ000333,2020-06-17,0.25356057,0.03196323
SZ000338,2020-06-17,-0.07839419,-0.003674984
SZ000413,2020-06-17,-0.20443045,-0.018081725
SZ000415,2020-06-17,0.02807505,-0.029274344
SZ000423,2020-06-17,0.2714365,0.027338505
SZ000425,2020-06-17,-0.18159011,-0.029705107
SZ000538,2020-06-17,-0.025093306,0.04812014
SZ000568,2020-06-17,0.10287891,0.028588057
SZ000596,2020-06-17,0.20355622,0.04409492
SZ000625,2020-06-17,0.16889636,-0.013941586
SZ000627,2020-06-17,0.23075221,0.035299897
SZ000629,2020-06-17,0.06440298,-0.032866716
SZ000630,2020-06-17,-0.024630982,-0.015372872
SZ000651,2020-06-17,0.11266844,-0.014467299
SZ000656,2020-06-17,0.13330165,0.02560103
SZ000661,2020-06-17,-0.11051102,0.11034131
SZ000671,2020-06-17,-0.006440807,-0.0015106797
SZ000703,2020-06-17,-0.036359373,-0.014409959
SZ000709,2020-06-17,-0.21823509,-0.050955415
SZ000723,2020-06-17,-0.36246392,-0.013856888
SZ000725,2020-06-17,-0.264096,-0.00452286
SZ000728,2020-06-17,0.07314217,0.08655906
SZ000768,2020-06-17,0.19152956,0.05357647
SZ000776,2020-06-17,0.09959644,0.055860758
SZ000783,2020-06-17,-0.14699103,0.050082564
SZ000786,2020-06-17,-0.09526552,0.004204154
SZ000858,2020-06-17,0.26627484,0.0790472
SZ000876,2020-06-17,-0.18039669,-0.014575303
SZ000895,2020-06-17,0.028535288,0.0513345
SZ000898,2020-06-17,0.28813362,-0.042091906
SZ000938,2020-06-17,-0.24513702,0.016258597
SZ000961,2020-06-17,-0.12519257,0.033927083
SZ000963,2020-06-17,-0.111227676,0.030349493
SZ001979,2020-06-17,-0.33134535,-0.0021539927
SZ002001,2020-06-17,-0.033929188,0.028061867
SZ002007,2020-06-17,0.10357176,0.007975221
SZ002008,2020-06-17,-0.24697812,0.012880087
SZ002010,2020-06-17,0.21865074,-0.013894737
SZ002024,2020-06-17,0.096971765,-0.0066685677
SZ002027,2020-06-17,-0.010383088,0.0612489
SZ002032,2020-06-17,0.0716307,0.05512631
SZ002044,2020-06-17,-0.20006995,0.15055943
SZ002050,2020-06-17,0.03715129,0.13603854
SZ002081,2020-06-17,0.06801829,-0.005057454
SZ002120,2020-06-17,0.037483376,-0.11928332
SZ002142,2020-06-17,-0.00060622394,0.023450851
SZ002146,2020-06-17,0.0051327236,0.012516141
SZ002153,2020-06-17,-0.003973622,0.048385024
SZ002179,2020-06-17,0.058149975,0.02607441
SZ002202,2020-06-17,0.12715857,-0.019647837
SZ002230,2020-06-17,-0.23131068,0.045742154
SZ002236,2020-06-17,-0.21676405,0.005795479
SZ002241,2020-06-17,-0.20672996,0.040610075
SZ002252,2020-06-17,0.0022775345,-0.019754589
SZ002271,2020-06-17,0.102817014,-0.014609158
SZ002294,2020-06-17,-0.09641917,0.1369034
SZ002304,2020-06-17,0.096598014,0.01681006
SZ002311,2020-06-17,0.0803898,0.00039613247
SZ002352,2020-06-17,0.2468789,-0.01372391
SZ002410,2020-06-17,-0.38255075,0.08114195
SZ002411,2020-06-17,0.00932337,-0.03177893
SZ002415,2020-06-17,0.04008494,0.008997917
SZ002422,2020-06-17,0.13423131,-0.025856495
SZ002456,2020-06-17,-0.319172,0.025819302
SZ002460,2020-06-17,-0.2247614,-0.002403617
SZ002466,2020-06-17,-0.53831583,0.03449166
SZ002468,2020-06-17,-0.14166933,-0.07121515
SZ002475,2020-06-17,0.026655596,0.07425976
SZ002493,2020-06-17,-0.14975505,-0.0050154924
SZ002508,2020-06-17,0.012758028,-0.010929465
SZ002555,2020-06-17,0.043203097,0.08074725
SZ002558,2020-06-17,0.10350163,0.021944404
SZ002594,2020-06-17,-0.13534881,0.07429755
SZ002601,2020-06-17,0.037150126,0.009035826
SZ002602,2020-06-17,-0.31131724,0.14069128
SZ002607,2020-06-17,-0.0125618465,-0.025859535
SZ002624,2020-06-17,-0.2552046,0.13085747
SZ002673,2020-06-17,0.04953539,0.033949018
SZ002714,2020-06-17,0.18599038,0.042844176
SZ002736,2020-06-17,0.19349824,0.054621935
SZ002739,2020-06-17,-0.19862653,-0.0063052177
SZ002773,2020-06-17,0.07412608,0.040079236
SZ002841,2020-06-17,0.2024263,0.0014592409
SZ002916,2020-06-17,-0.20739134,0.02114737
SZ002938,2020-06-17,-0.12949644,0.046633124
SZ002939,2020-06-17,-0.10002378,0.037811756
SZ002945,2020-06-17,-0.16420017,0.019622087
SZ002958,2020-06-17,-0.04914074,0.021786451
SZ300003,2020-06-17,0.008836519,-0.011859894
SZ300015,2020-06-17,0.1282702,-0.0038446784
SZ300017,2020-06-17,-0.17146327,0.030496597
SZ300024,2020-06-17,-0.07197003,0.015500307
SZ300033,2020-06-17,-0.015955765,0.0670135
SZ300059,2020-06-17,-0.06672831,0.13156891
SZ300070,2020-06-17,-0.25067893,-0.055284023
SZ300122,2020-06-17,-0.08547963,0.076486826
SZ300124,2020-06-17,-0.14625306,0.08833587
SZ300136,2020-06-17,-0.02037697,0.021831274
SZ300142,2020-06-17,0.12807189,0.048648
SZ300144,2020-06-17,0.24125265,0.006640196
SZ300347,2020-06-17,0.058791023,0.16076255
SZ300408,2020-06-17,0.039160114,0.175251
SZ300413,2020-06-17,-0.22157992,-0.04876542
SZ300433,2020-06-17,-0.026000518,0.056375742
SZ300498,2020-06-17,0.17340678,0.01954317
SH600000,2020-06-18,0.15165421,-0.0037803054
SH600004,2020-06-18,0.12897007,-0.046044588
SH600009,2020-06-18,0.056191843,-0.014536083
SH600010,2020-06-18,-0.022240806,-0.035675645
SH600011,2020-06-18,0.09415613,-0.018686831
SH600015,2020-06-18,-0.08928783,-0.0032269955
SH600016,2020-06-18,0.18968953,-0.0017793179
SH600018,2020-06-18,0.13352579,-0.021959484
SH600019,2020-06-18,0.14034353,-0.039740443
SH600023,2020-06-18,0.37642166,-0.017391264
SH600025,2020-06-18,0.232239,0.07512951
SH600027,2020-06-18,-0.053517137,-0.029950142
SH600028,2020-06-18,0.09847976,-0.023041487
SH600029,2020-06-18,-0.07486616,-0.014689326
SH600030,2020-06-18,0.04150523,-0.014684498
SH600031,2020-06-18,-0.064003795,-0.029168487
SH600036,2020-06-18,0.034249734,-0.0064994097
SH600038,2020-06-18,0.080131814,0.0010514259
SH600048,2020-06-18,-0.12352669,-0.002065003
SH600050,2020-06-18,0.029650796,-0.006460011
SH600061,2020-06-18,0.15208505,0.006505251
SH600066,2020-06-18,0.046894353,0.03395486
SH600068,2020-06-18,-0.03188971,-0.0100108385
SH600085,2020-06-18,-0.04042195,0.014427781
SH600089,2020-06-18,-0.12435365,-0.030390978
SH600100,2020-06-18,-0.010154415,-0.021646142
SH600104,2020-06-18,-0.04566993,-0.0147999525
SH600109,2020-06-18,-0.1737371,-0.0134269595
SH600111,2020-06-18,-0.07641311,-0.03457284
SH600115,2020-06-18,-0.08170037,-0.027072728
SH600118,2020-06-18,0.016633015,-0.052699566
SH600153,2020-06-18,-0.08727394,-0.0705055
SH600170,2020-06-18,-0.010577384,-0.015975833
SH600176,2020-06-18,-0.101506904,-0.01802516
SH600177,2020-06-18,0.15380089,-0.026216447
SH600183,2020-06-18,-0.24569626,-0.009891689
SH600188,2020-06-18,0.2720201,-0.029266596
SH600196,2020-06-18,-0.087229565,0.007137537
SH600208,2020-06-18,-0.04189812,-0.01991254
SH600219,2020-06-18,0.15724514,-0.004132271
SH600221,2020-06-18,-0.16797368,-0.063492
SH600233,2020-06-18,0.037063044,-0.11428219
SH600271,2020-06-18,-0.008910228,-0.042760372
SH600276,2020-06-18,0.026228737,-0.008066893
SH600297,2020-06-18,0.035794836,-0.062274337
SH600299,2020-06-18,-0.28005683,0.021739125
SH600309,2020-06-18,0.06468731,0.0049055815
SH600332,2020-06-18,0.12165247,-0.022046566
SH600340,2020-06-18,0.15179384,-0.021026194
SH600346,2020-06-18,-0.079922274,-0.016058028
SH600352,2020-06-18,-0.101966366,-0.030516684
SH600362,2020-06-18,-0.0665853,0.0
SH600369,2020-06-18,0.0034709983,-0.017881751
SH600372,2020-06-18,0.11778207,0.00074863434
SH600383,2020-06-18,-0.10367371,-0.011238098
SH600390,2020-06-18,0.009284835,-0.01967454
SH600398,2020-06-18,0.122155786,-0.028427064
SH600406,2020-06-18,-0.15027364,0.004460931
SH600436,2020-06-18,0.14797236,0.050587416
SH600438,2020-06-18,-0.058481235,0.17020619
SH600482,2020-06-18,-0.09093061,-0.017524958
SH600487,2020-06-18,-0.07180558,-0.023246527
SH600489,2020-06-18,-0.35036743,0.04455924
SH600498,2020-06-18,-0.13936557,-0.04917282
SH600516,2020-06-18,-0.06685859,-0.047225952
SH600519,2020-06-18,0.17001468,0.028004766
SH600522,2020-06-18,-0.042925585,-0.047062397
SH600535,2020-06-18,0.08086355,0.015487671
SH600547,2020-06-18,-0.070038974,0.04050386
SH600566,2020-06-18,-0.18425708,-0.015407741
SH600570,2020-06-18,0.09078084,0.09577739
SH600583,2020-06-18,0.020159569,-0.023660302
SH600585,2020-06-18,-0.05768983,-0.033690512
SH600588,2020-06-18,-0.13308813,0.09049189
SH600606,2020-06-18,0.21663828,-0.010561109
SH600637,2020-06-18,-0.15390402,-0.03909427
SH600655,2020-06-18,-0.120557085,-0.05119753
SH600660,2020-06-18,-0.13813537,-0.028434217
SH600663,2020-06-18,0.12701173,0.006357193
SH600674,2020-06-18,0.16601859,0.002138853
SH600690,2020-06-18,-0.053456042,0.024559736
SH600703,2020-06-18,-0.20405145,-0.024061441
SH600705,2020-06-18,0.10878697,-0.017723322
SH600733,2020-06-18,-0.063235894,-0.08022046
SH600741,2020-06-18,-0.084726244,-0.03017217
SH600760,2020-06-18,-0.0756263,0.01496017
SH600795,2020-06-18,0.0911044,-0.010737717
SH600809,2020-06-18,0.19318569,0.043171763
SH600816,2020-06-18,-0.30150393,0.071516514
SH600837,2020-06-18,0.009179097,-0.00083351135
SH600848,2020-06-18,-0.15368912,-0.0062137246
SH600867,2020-06-18,0.12942855,0.037588835
SH600886,2020-06-18,0.22384526,0.007735491
SH600887,2020-06-18,0.078706905,0.032430887
SH600893,2020-06-18,0.003928181,0.019907713
SH600900,2020-06-18,0.2228113,0.0445199
SH600919,2020-06-18,0.044550683,0.0015313625
SH600926,2020-06-18,0.26308396,-0.019864082
SH600928,2020-06-18,0.09416525,0.0
SH600958,2020-06-18,-0.015176076,-0.000993073
SH600968,2020-06-18,0.09399541,-0.025210083
SH600977,2020-06-18,-0.063573524,-0.005135834
SH600989,2020-06-18,-0.055553887,-0.03687632
SH600998,2020-06-18,0.077900514,0.024704576
SH600999,2020-06-18,0.0996813,0.15725517
SH601006,2020-06-18,0.12671049,-0.018138826
SH601009,2020-06-18,-0.041224662,-0.012286782
SH601012,2020-06-18,-0.11501746,0.18704212
SH601018,2020-06-18,0.13869743,0.009546518
SH601021,2020-06-18,0.023988437,-0.06887925
SH601066,2020-06-18,0.02202491,0.01705587
SH601088,2020-06-18,0.2134638,-0.038235307
SH601108,2020-06-18,-0.11767246,-0.03910619
SH601111,2020-06-18,0.011012595,-0.02352941
SH601117,2020-06-18,0.06852348,-0.0223642
SH601138,2020-06-18,0.04850958,0.060647845
SH601155,2020-06-18,-0.039325897,-0.047412872
SH601162,2020-06-18,-0.18930946,-0.061111033
SH601166,2020-06-18,0.044607963,0.001229763
SH601169,2020-06-18,0.116045564,-0.0041766763
SH601186,2020-06-18,0.021128017,-0.031398714
SH601198,2020-06-18,-0.10767485,-0.014964759
SH601211,2020-06-18,-0.0117174275,0.008629918
SH601212,2020-06-18,-0.21346003,-0.026819944
SH601216,2020-06-18,-0.16773115,-0.0117614865
SH601225,2020-06-18,0.28915876,-0.017942607
SH601229,2020-06-18,0.16572824,-0.013475776
SH601236,2020-06-18,-0.14785601,-0.11003232
SH601238,2020-06-18,0.06679113,-0.011147559
SH601288,2020-06-18,0.2083098,0.0057252645
SH601298,2020-06-18,0.046565514,-0.042207778
SH601318,2020-06-18,0.06368528,-0.03280878
SH601319,2020-06-18,0.04242317,-0.009331226
SH601328,2020-06-18,0.0020282082,-0.004219413
SH601336,2020-06-18,0.08470674,-0.03034681
SH601360,2020-06-18,-0.11943273,-0.024551213
SH601377,2020-06-18,-0.028176803,0.06467664
SH601390,2020-06-18,0.11357005,-0.02675587
SH601398,2020-06-18,0.21215083,0.0086580515
SH601555,2020-06-18,0.031087946,-0.022657096
SH601577,2020-06-18,0.1740964,-0.003685534
SH601600,2020-06-18,0.15938957,-0.02439022
SH601601,2020-06-18,-0.05713852,-0.030864239
SH601607,2020-06-18,-0.1447937,-0.005375147
SH601618,2020-06-18,0.15830308,-0.020689666
SH601628,2020-06-18,-0.038912896,-0.03449297
SH601633,2020-06-18,-0.16689004,-0.040174127
SH601668,2020-06-18,-0.031170238,-0.031182766
SH601669,2020-06-18,-0.019447226,-0.023753047
SH601688,2020-06-18,0.10933392,-0.014446974
SH601698,2020-06-18,-0.089322105,-0.016384542
SH601727,2020-06-18,-0.19295092,-0.03253424
SH601766,2020-06-18,0.09875141,-0.017518282
SH601788,2020-06-18,0.072889805,0.2101649
SH601800,2020-06-18,-0.06591089,-0.036045313
SH601808,2020-06-18,0.025383074,-0.048717976
SH601818,2020-06-18,0.13942428,-0.0055148005
SH601828,2020-06-18,0.11122888,-0.034843206
SH601838,2020-06-18,0.39656827,0.0
SH601857,2020-06-18,0.01451176,-0.013864815
SH601877,2020-06-18,-0.009778831,0.051366925
SH601878,2020-06-18,-0.059043158,-0.03835088
SH601881,2020-06-18,-0.024849702,0.07431185
SH601888,2020-06-18,-0.052759398,0.0704875
SH601898,2020-06-18,0.14133413,-0.030769229
SH601899,2020-06-18,-0.091263965,0.049382687
SH601901,2020-06-18,-0.08860411,-0.016415894
SH601919,2020-06-18,-0.07408054,-0.04301077
SH601933,2020-06-18,0.05663244,0.008477569
SH601939,2020-06-18,0.08840245,0.0
SH601985,2020-06-18,0.08730234,-0.011286676
SH601988,2020-06-18,0.11825897,0.0
SH601989,2020-06-18,0.21438758,-0.008797646
SH601992,2020-06-18,-0.017473716,-0.029239714
SH601997,2020-06-18,0.26946002,-0.008826077
SH601998,2020-06-18,-0.023128856,0.034946203
SH603019,2020-06-18,-0.24471657,-0.037684143
SH603156,2020-06-18,-0.004083466,-0.019107223
SH603160,2020-06-18,-0.019568224,0.059700727
SH603259,2020-06-18,-0.011028279,0.087358356
SH603260,2020-06-18,-0.1388344,0.0444386
SH603288,2020-06-18,-0.26753053,0.044060946
SH603501,2020-06-18,-0.11165322,0.010272384
SH603799,2020-06-18,-0.271969,-0.028077424
SH603833,2020-06-18,0.11196625,-0.021398485
SH603899,2020-06-18,-0.0056350566,-0.0021371245
SH603986,2020-06-18,-0.08869235,0.033061028
SH603993,2020-06-18,-0.22956897,-0.03377855
SZ000001,2020-06-18,-0.067086875,0.0
SZ000002,2020-06-18,-0.11131796,-0.0011554956
SZ000063,2020-06-18,-0.20546092,-0.08560753
SZ000069,2020-06-18,-0.09118366,-0.011441529
SZ000100,2020-06-18,-0.18900318,0.0015400648
SZ000157,2020-06-18,0.022779342,-0.034207165
SZ000166,2020-06-18,0.2254637,0.047112465
SZ000333,2020-06-18,0.20413917,0.0029962063
SZ000338,2020-06-18,0.048487436,-0.013867974
SZ000413,2020-06-18,-0.17143534,-0.033254087
SZ000415,2020-06-18,0.20338129,-0.039084375
SZ000423,2020-06-18,0.23843126,-0.006891668
SZ000425,2020-06-18,-0.15974115,-0.03304428
SZ000538,2020-06-18,-0.07316844,0.024615765
SZ000568,2020-06-18,0.073030576,-0.010993242
SZ000596,2020-06-18,0.15341075,0.019584298
SZ000625,2020-06-18,0.12044905,-0.035244763
SZ000627,2020-06-18,0.18389954,-0.0114325285
SZ000629,2020-06-18,-0.06798689,-0.04299754
SZ000630,2020-06-18,0.043970462,0.005188346
SZ000651,2020-06-18,-0.024384912,-0.04044825
SZ000656,2020-06-18,0.1342959,0.013910294
SZ000661,2020-06-18,-0.15065517,0.0922178
SZ000671,2020-06-18,0.11036104,-0.036372185
SZ000703,2020-06-18,-0.08346069,-0.028670013
SZ000709,2020-06-18,-0.19172414,-0.046824276
SZ000723,2020-06-18,-0.13586323,-0.035681367
SZ000725,2020-06-18,-0.2286507,0.008968592
SZ000728,2020-06-18,0.05576809,0.011041045
SZ000768,2020-06-18,0.18960185,0.042140722
SZ000776,2020-06-18,0.07961689,-0.0022280812
SZ000783,2020-06-18,-0.14002652,-0.032481372
SZ000786,2020-06-18,-0.11565979,-0.011659563
SZ000858,2020-06-18,0.19231634,0.02526319
SZ000876,2020-06-18,-0.2638006,-0.0024026632
SZ000895,2020-06-18,-0.029376138,0.082491994
SZ000898,2020-06-18,0.09780882,-0.041775525
SZ000938,2020-06-18,-0.3742189,-0.001427412
SZ000961,2020-06-18,-0.06382154,0.041212916
SZ000963,2020-06-18,-0.15582542,0.049488425
SZ001979,2020-06-18,-0.27779883,-0.01728791
SZ002001,2020-06-18,-0.08718611,0.042026043
SZ002007,2020-06-18,-0.00391211,0.04082632
SZ002008,2020-06-18,-0.25754884,0.025454044
SZ002010,2020-06-18,0.21760277,-0.03004831
SZ002024,2020-06-18,0.15823011,-0.033146977
SZ002027,2020-06-18,-0.029837448,0.044407725
SZ002032,2020-06-18,0.068072006,0.05245173
SZ002044,2020-06-18,-0.23269661,0.097221136
SZ002050,2020-06-18,0.012282755,0.018392086
SZ002081,2020-06-18,0.13081706,-0.016406894
SZ002120,2020-06-18,0.10798855,-0.051902115
SZ002142,2020-06-18,-0.06405707,0.030187964
SZ002146,2020-06-18,0.09048639,-0.0048945546
SZ002153,2020-06-18,-0.02580123,0.023325443
SZ002179,2020-06-18,0.027786206,0.008129239
SZ002202,2020-06-18,0.12942384,-0.013733745
SZ002230,2020-06-18,-0.2155811,0.02783525
SZ002236,2020-06-18,-0.23661788,0.0058077574
SZ002241,2020-06-18,-0.23734237,0.003757596
SZ002252,2020-06-18,-0.02304532,-0.027516365
